time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.0;0.0
200.0;462.5;0.0;0.0
300.0;1525.0;0.0;0.0
400.0;1825.0;0.0;0.0
500.0;2887.5;0.0;0.0
600.0;8150.0;0.0;0.0
700.0;6487.5;0.0;0.0
800.0;7250.0;0.0;0.0
900.0;6487.5;0.0;0.0
1000.0;7250.0;0.0;0.0
1100.0;7087.5;3925.0;0.0
1200.0;6950.0;3925.0;0.0
1300.0;6050.0;1525.0;0.0
1400.0;6950.0;3925.0;0.0
1500.0;6050.0;3925.0;0.0
1600.0;6812.5;1525.0;0.0
1700.0;5587.5;3925.0;0.0
1800.0;6650.0;3925.0;0.0
1900.0;6187.5;3925.0;0.0
2000.0;7275.0;3925.0;0.0
2100.0;6812.5;3325.0;0.0
2200.0;6487.5;3325.0;0.0
2300.0;8312.5;3925.0;0.0
2400.0;6650.0;1525.0;0.0
2500.0;7250.0;3925.0;0.0
2600.0;6812.5;2725.0;0.0
2700.0;9787.5;3925.0;0.0
2800.0;8150.0;3925.0;0.0
2900.0;8012.5;3925.0;0.0
3000.0;7412.5;3925.0;0.0
3100.0;6650.0;3925.0;0.0
3200.0;6187.5;3925.0;0.0
3300.0;5287.5;3925.0;0.0
3400.0;7687.5;3925.0;0.0
3500.0;8012.5;3925.0;0.0
3600.0;7550.0;3325.0;0.0
3700.0;8012.5;3925.0;0.0
3800.0;8450.0;3325.0;0.0
3900.0;6050.0;3925.0;0.0
4000.0;6925.0;3325.0;0.0
4100.0;6650.0;3925.0;0.0
4200.0;6650.0;3925.0;0.0
4300.0;7087.5;3925.0;0.0
4400.0;6487.5;3325.0;0.0
4500.0;8150.0;3925.0;0.0
4600.0;6650.0;3925.0;0.0
4700.0;6187.5;3325.0;0.0
4800.0;4525.0;3925.0;0.0
4900.0;6625.0;3925.0;0.0
5000.0;7825.0;11450.0;0.0
5100.0;8887.5;3925.0;0.0
5200.0;9050.0;12050.0;0.0
5300.0;9025.0;10850.0;0.0
5400.0;6925.0;3925.0;0.0
5500.0;6350.0;10250.0;0.0
5600.0;7387.5;10850.0;0.0
5700.0;5887.5;2725.0;0.0
5800.0;9350.0;3925.0;0.0
5900.0;10387.5;3925.0;0.0
6000.0;8287.5;3925.0;0.0
6100.0;10087.5;3925.0;0.0
6200.0;8150.0;3925.0;0.0
6300.0;7387.5;3925.0;0.0
6400.0;10087.5;3925.0;0.0
6500.0;8887.5;11450.0;0.0
6600.0;8612.5;925.0;0.0
6700.0;11450.0;11450.0;0.0
6800.0;12350.0;11450.0;0.0
6900.0;11612.5;3925.0;0.0
7000.0;10575.0;10850.0;0.0
7100.0;11012.5;3925.0;0.0
7200.0;10712.5;10850.0;0.0
7300.0;10087.5;7250.0;0.0
7400.0;13250.0;3925.0;0.0
7500.0;11912.5;3925.0;0.0
7600.0;9650.0;11450.0;0.0
7700.0;12950.0;11450.0;0.0
7800.0;10112.5;3925.0;0.0
7900.0;9812.5;11450.0;0.0
8000.0;8887.5;10250.0;0.0
8100.0;12487.5;10850.0;0.0
8200.0;11012.5;10850.0;0.0
8300.0;16250.0;11450.0;0.0
8400.0;14287.5;11450.0;0.0
8500.0;9650.0;3925.0;0.0
8600.0;11037.5;3925.0;0.0
8700.0;10550.0;10850.0;0.0
8800.0;13550.0;10250.0;0.0
8900.0;12812.5;11450.0;0.0
9000.0;12512.5;11450.0;0.0
9100.0;11012.5;24375.0;0.0
9200.0;13112.5;3925.0;0.0
9300.0;12975.0;3925.0;0.0
9400.0;13712.5;18975.0;0.0
9500.0;14175.0;24375.0;0.0
9600.0;17637.5;3925.0;0.0
9700.0;15075.0;3925.0;0.0
9800.0;16412.5;6650.0;0.0
9900.0;13850.0;10850.0;0.0
10000.0;13712.5;4525.0;0.0
10100.0;17175.0;11450.0;0.0
10200.0;15212.5;12050.0;0.0
10300.0;18812.5;3925.0;0.0
10400.0;16712.5;3925.0;0.0
10500.0;15812.5;11450.0;0.0
10600.0;16550.0;3925.0;0.0
10700.0;15350.0;6650.0;0.0
10800.0;16712.5;3925.0;0.0
10900.0;16250.0;23775.0;0.0
