time;ap0;ap1;ap2;ap3
100.0;109;94;111;86
200.0;109;94;111;86
300.0;109;94;111;86
400.0;109;94;111;86
500.0;109;94;111;86
600.0;109;94;111;86
700.0;109;94;111;86
800.0;109;94;111;86
900.0;109;94;111;86
1000.0;109;94;111;86
1100.0;108;95;111;86
1200.0;108;95;111;86
1300.0;108;95;111;86
1400.0;108;95;111;86
1500.0;108;95;111;86
1600.0;108;95;111;86
1700.0;108;95;111;86
1800.0;108;95;111;86
1900.0;108;95;111;86
2000.0;108;95;111;86
2100.0;108;95;111;86
2200.0;108;95;111;86
2300.0;108;95;112;85
2400.0;107;96;112;85
2500.0;107;96;112;85
2600.0;107;96;112;85
2700.0;107;96;112;85
2800.0;107;96;112;85
2900.0;107;96;112;85
3000.0;107;96;112;85
3100.0;107;96;112;85
3200.0;107;96;112;85
3300.0;107;96;112;85
3400.0;107;96;112;85
3500.0;107;96;112;85
3600.0;107;96;112;85
3700.0;107;96;112;85
3800.0;107;96;112;85
3900.0;107;96;112;85
4000.0;107;96;112;85
4100.0;107;96;112;85
4200.0;107;96;112;85
4300.0;107;96;112;85
4400.0;107;96;111;86
4500.0;107;96;111;86
4600.0;107;96;111;86
4700.0;107;96;111;86
4800.0;107;96;111;86
4900.0;107;96;111;86
5000.0;107;96;111;86
5100.0;107;96;111;86
5200.0;107;96;111;86
5300.0;107;96;111;86
5400.0;107;96;111;86
5500.0;107;96;111;86
5600.0;107;96;111;86
5700.0;107;96;111;86
5800.0;107;96;111;86
5900.0;107;96;111;86
6000.0;107;96;111;86
6100.0;107;96;111;86
6200.0;107;96;111;86
6300.0;107;96;111;86
6400.0;107;96;111;86
6500.0;107;96;111;86
6600.0;107;96;111;86
6700.0;107;96;111;86
6800.0;107;96;111;86
6900.0;107;96;111;86
7000.0;107;96;111;86
7100.0;107;96;111;86
7200.0;107;96;111;86
7300.0;107;96;111;86
7400.0;107;96;111;86
7500.0;107;96;111;86
7600.0;107;96;111;86
7700.0;107;96;111;86
7800.0;107;96;111;86
7900.0;107;96;111;86
8000.0;107;96;111;86
8100.0;107;96;111;86
8200.0;107;96;111;86
8300.0;107;96;111;86
8400.0;107;96;111;86
8500.0;107;96;112;85
8600.0;106;96;112;86
8700.0;106;96;112;86
8800.0;106;96;112;86
8900.0;106;96;112;86
9000.0;106;96;112;86
9100.0;106;96;112;86
9200.0;106;97;111;86
9300.0;106;97;111;86
9400.0;106;97;111;86
9500.0;106;97;111;86
9600.0;106;97;111;86
9700.0;106;97;111;86
9800.0;107;96;111;86
9900.0;107;96;111;86
10000.0;106;96;112;86
10100.0;106;96;112;86
10200.0;106;96;112;86
10300.0;106;96;112;86
10400.0;106;96;112;86
10500.0;106;96;112;86
10600.0;106;96;112;86
10700.0;106;96;112;86
10800.0;106;95;112;87
10900.0;106;95;112;87
